"GRID_TYPE","GAME_ID","GAME_EVENT_ID","PLAYER_ID","PLAYER_NAME","TEAM_ID","TEAM_NAME","PERIOD","MINUTES_REMAINING","SECONDS_REMAINING","EVENT_TYPE","ACTION_TYPE","SHOT_TYPE","SHOT_ZONE_BASIC","SHOT_ZONE_AREA","SHOT_ZONE_RANGE","SHOT_DISTANCE","LOC_X","LOC_Y","SHOT_ATTEMPTED_FLAG","SHOT_MADE_FLAG","GAME_DATE","HTM","VTM"
"Shot Chart Detail","0021301219","317","203121","Darius Miller","1610612740","New Orleans Pelicans","3","9","10","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","22","-8","222","1","0","20140416","NOP","HOU"
"Shot Chart Detail","0021301219","331","203121","Darius Miller","1610612740","New Orleans Pelicans","3","8","1","Made Shot","Jump Bank Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","6","-52","31","1","1","20140416","NOP","HOU"
"Shot Chart Detail","0021400128","461","203121","Darius Miller","1610612740","New Orleans Pelicans","4","7","33","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","42","58","1","1","20141114","NOP","MIN"
"Shot Chart Detail","0021400128","473","203121","Darius Miller","1610612740","New Orleans Pelicans","4","6","24","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.","13","88","102","1","0","20141114","NOP","MIN"
"Shot Chart Detail","0021400128","510","203121","Darius Miller","1610612740","New Orleans Pelicans","4","3","23","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Right Side(R)","8-16 ft.","14","75","129","1","0","20141114","NOP","MIN"
"Shot Chart Detail","0021400181","516","203121","Darius Miller","1610612740","New Orleans Pelicans","4","2","3","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","20","13","206","1","0","20141121","DEN","NOP"
"Shot Chart Detail","0021400208","20","203121","Darius Miller","1610612740","New Orleans Pelicans","1","9","22","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","20","-45","205","1","0","20141125","NOP","SAC"
"Shot Chart Detail","0021400208","37","203121","Darius Miller","1610612740","New Orleans Pelicans","1","7","48","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-169","208","1","0","20141125","NOP","SAC"
"Shot Chart Detail","0021400208","55","203121","Darius Miller","1610612740","New Orleans Pelicans","1","5","52","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-10","42","1","0","20141125","NOP","SAC"
"Shot Chart Detail","0021700008","479","203121","Darius Miller","1610612740","New Orleans Pelicans","3","3","46","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","22","-228","-10","1","0","20171018","MEM","NOP"
"Shot Chart Detail","0021700025","167","203121","Darius Miller","1610612740","New Orleans Pelicans","2","11","30","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","230","129","1","0","20171020","NOP","GSW"
"Shot Chart Detail","0021700025","328","203121","Darius Miller","1610612740","New Orleans Pelicans","2","4","8","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","14","-141","47","1","1","20171020","NOP","GSW"
"Shot Chart Detail","0021700025","346","203121","Darius Miller","1610612740","New Orleans Pelicans","2","2","56","Made Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","12","-51","113","1","1","20171020","NOP","GSW"
"Shot Chart Detail","0021700025","520","203121","Darius Miller","1610612740","New Orleans Pelicans","3","3","54","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","27","-172","216","1","0","20171020","NOP","GSW"
"Shot Chart Detail","0021700025","567","203121","Darius Miller","1610612740","New Orleans Pelicans","3","0","1","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","183","185","1","0","20171020","NOP","GSW"
"Shot Chart Detail","0021700040","154","203121","Darius Miller","1610612740","New Orleans Pelicans","1","0","44","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","117","222","1","1","20171022","LAL","NOP"
"Shot Chart Detail","0021700040","195","203121","Darius Miller","1610612740","New Orleans Pelicans","2","9","25","Made Shot","Running Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","225","33","1","1","20171022","LAL","NOP"
"Shot Chart Detail","0021700040","203","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","39","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","87","235","1","0","20171022","LAL","NOP"
"Shot Chart Detail","0021700040","248","203121","Darius Miller","1610612740","New Orleans Pelicans","2","5","48","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-157","197","1","0","20171022","LAL","NOP"
"Shot Chart Detail","0021700040","488","203121","Darius Miller","1610612740","New Orleans Pelicans","3","1","5","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","6","26","1","0","20171022","LAL","NOP"
"Shot Chart Detail","0021700040","491","203121","Darius Miller","1610612740","New Orleans Pelicans","3","0","54","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","22","-223","30","1","0","20171022","LAL","NOP"
"Shot Chart Detail","0021700053","100","203121","Darius Miller","1610612740","New Orleans Pelicans","1","5","14","Made Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.","15","-48","147","1","1","20171024","POR","NOP"
"Shot Chart Detail","0021700053","420","203121","Darius Miller","1610612740","New Orleans Pelicans","3","6","22","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","24","-76","236","1","0","20171024","POR","NOP"
"Shot Chart Detail","0021700069","22","203121","Darius Miller","1610612740","New Orleans Pelicans","1","9","54","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","220","54","1","0","20171026","SAC","NOP"
"Shot Chart Detail","0021700077","605","203121","Darius Miller","1610612740","New Orleans Pelicans","4","3","40","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","22","-228","16","1","0","20171028","NOP","CLE"
"Shot Chart Detail","0021700077","637","203121","Darius Miller","1610612740","New Orleans Pelicans","4","2","8","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","26","-67","256","1","0","20171028","NOP","CLE"
"Shot Chart Detail","0021700077","656","203121","Darius Miller","1610612740","New Orleans Pelicans","4","0","55","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","19","125","147","1","0","20171028","NOP","CLE"
"Shot Chart Detail","0021700097","645","203121","Darius Miller","1610612740","New Orleans Pelicans","4","0","25","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","159","199","1","0","20171030","NOP","ORL"
"Shot Chart Detail","0021700113","506","203121","Darius Miller","1610612740","New Orleans Pelicans","4","10","32","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","5","256","1","0","20171101","NOP","MIN"
"Shot Chart Detail","0021700125","196","203121","Darius Miller","1610612740","New Orleans Pelicans","2","9","57","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","13","-139","10","1","0","20171103","DAL","NOP"
"Shot Chart Detail","0021700125","228","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","2","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","224","14","1","1","20171103","DAL","NOP"
"Shot Chart Detail","0021700125","456","203121","Darius Miller","1610612740","New Orleans Pelicans","3","4","56","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-202","152","1","0","20171103","DAL","NOP"
"Shot Chart Detail","0021700125","483","203121","Darius Miller","1610612740","New Orleans Pelicans","3","1","42","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-235","23","1","1","20171103","DAL","NOP"
"Shot Chart Detail","0021700125","507","203121","Darius Miller","1610612740","New Orleans Pelicans","3","0","0","Missed Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","31","6","312","1","0","20171103","DAL","NOP"
"Shot Chart Detail","0021700125","515","203121","Darius Miller","1610612740","New Orleans Pelicans","4","11","50","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","129","218","1","1","20171103","DAL","NOP"
"Shot Chart Detail","0021700133","176","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","17","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","19","-13","197","1","0","20171104","CHI","NOP"
"Shot Chart Detail","0021700133","230","203121","Darius Miller","1610612740","New Orleans Pelicans","2","5","30","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","26","41","263","1","0","20171104","CHI","NOP"
"Shot Chart Detail","0021700133","410","203121","Darius Miller","1610612740","New Orleans Pelicans","3","2","51","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-116","216","1","1","20171104","CHI","NOP"
"Shot Chart Detail","0021700133","439","203121","Darius Miller","1610612740","New Orleans Pelicans","3","0","41","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","20","110","168","1","1","20171104","CHI","NOP"
"Shot Chart Detail","0021700133","464","203121","Darius Miller","1610612740","New Orleans Pelicans","4","10","56","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","226","34","1","1","20171104","CHI","NOP"
"Shot Chart Detail","0021700133","478","203121","Darius Miller","1610612740","New Orleans Pelicans","4","9","25","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-120","215","1","1","20171104","CHI","NOP"
"Shot Chart Detail","0021700133","482","203121","Darius Miller","1610612740","New Orleans Pelicans","4","9","0","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-166","177","1","0","20171104","CHI","NOP"
"Shot Chart Detail","0021700133","629","203121","Darius Miller","1610612740","New Orleans Pelicans","5","1","41","Missed Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","22","-223","-2","1","0","20171104","CHI","NOP"
"Shot Chart Detail","0021700150","123","203121","Darius Miller","1610612740","New Orleans Pelicans","1","3","2","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","116","240","1","1","20171107","IND","NOP"
"Shot Chart Detail","0021700150","138","203121","Darius Miller","1610612740","New Orleans Pelicans","1","2","31","Made Shot","Driving Floating Bank Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","7","67","21","1","1","20171107","IND","NOP"
"Shot Chart Detail","0021700150","167","203121","Darius Miller","1610612740","New Orleans Pelicans","2","11","50","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","131","237","1","0","20171107","IND","NOP"
"Shot Chart Detail","0021700150","204","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","21","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","26","-62","257","1","1","20171107","IND","NOP"
"Shot Chart Detail","0021700150","284","203121","Darius Miller","1610612740","New Orleans Pelicans","2","0","1","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","203","189","1","0","20171107","IND","NOP"
"Shot Chart Detail","0021700150","462","203121","Darius Miller","1610612740","New Orleans Pelicans","4","10","17","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","28","-177","217","1","1","20171107","IND","NOP"
"Shot Chart Detail","0021700165","210","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","52","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","23","236","16","1","1","20171109","TOR","NOP"
"Shot Chart Detail","0021700165","351","203121","Darius Miller","1610612740","New Orleans Pelicans","2","0","11","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","23","230","19","1","0","20171109","TOR","NOP"
"Shot Chart Detail","0021700165","452","203121","Darius Miller","1610612740","New Orleans Pelicans","3","4","2","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","101","254","1","0","20171109","TOR","NOP"
"Shot Chart Detail","0021700165","520","203121","Darius Miller","1610612740","New Orleans Pelicans","4","11","17","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","78","246","1","1","20171109","TOR","NOP"
"Shot Chart Detail","0021700178","185","203121","Darius Miller","1610612740","New Orleans Pelicans","2","11","13","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","27","-70","264","1","1","20171111","NOP","LAC"
"Shot Chart Detail","0021700178","230","203121","Darius Miller","1610612740","New Orleans Pelicans","2","7","53","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","17","124","123","1","0","20171111","NOP","LAC"
"Shot Chart Detail","0021700195","144","203121","Darius Miller","1610612740","New Orleans Pelicans","1","1","51","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","22","93","200","1","1","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","165","203121","Darius Miller","1610612740","New Orleans Pelicans","1","0","52","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","138","224","1","0","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","202","203121","Darius Miller","1610612740","New Orleans Pelicans","2","9","34","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.","2","22","8","1","1","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","214","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","49","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","132","216","1","1","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","222","203121","Darius Miller","1610612740","New Orleans Pelicans","2","7","55","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-221","130","1","0","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","529","203121","Darius Miller","1610612740","New Orleans Pelicans","4","7","36","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.","17","52","167","1","1","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","548","203121","Darius Miller","1610612740","New Orleans Pelicans","4","5","45","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","3","252","1","1","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","561","203121","Darius Miller","1610612740","New Orleans Pelicans","4","3","59","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","-62","249","1","1","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","583","203121","Darius Miller","1610612740","New Orleans Pelicans","4","2","19","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","107","227","1","1","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","592","203121","Darius Miller","1610612740","New Orleans Pelicans","4","0","55","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-234","32","1","1","20171113","NOP","ATL"
"Shot Chart Detail","0021700195","610","203121","Darius Miller","1610612740","New Orleans Pelicans","4","0","28","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-214","153","1","0","20171113","NOP","ATL"
"Shot Chart Detail","0021700211","109","203121","Darius Miller","1610612740","New Orleans Pelicans","1","4","28","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.","16","167","21","1","0","20171115","NOP","TOR"
"Shot Chart Detail","0021700211","407","203121","Darius Miller","1610612740","New Orleans Pelicans","3","3","52","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","131","227","1","1","20171115","NOP","TOR"
"Shot Chart Detail","0021700211","420","203121","Darius Miller","1610612740","New Orleans Pelicans","3","2","23","Made Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","10","-49","94","1","1","20171115","NOP","TOR"
"Shot Chart Detail","0021700211","600","203121","Darius Miller","1610612740","New Orleans Pelicans","4","1","25","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-190","159","1","1","20171115","NOP","TOR"
"Shot Chart Detail","0021700211","607","203121","Darius Miller","1610612740","New Orleans Pelicans","4","0","46","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.","21","-188","108","1","1","20171115","NOP","TOR"
"Shot Chart Detail","0021700226","133","203121","Darius Miller","1610612740","New Orleans Pelicans","1","0","28","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","117","229","1","1","20171117","DEN","NOP"
"Shot Chart Detail","0021700226","152","203121","Darius Miller","1610612740","New Orleans Pelicans","2","10","59","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","133","213","1","0","20171117","DEN","NOP"
"Shot Chart Detail","0021700226","356","203121","Darius Miller","1610612740","New Orleans Pelicans","3","9","8","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","18","89","163","1","0","20171117","DEN","NOP"
"Shot Chart Detail","0021700226","365","203121","Darius Miller","1610612740","New Orleans Pelicans","3","8","18","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","24","232","71","1","0","20171117","DEN","NOP"
"Shot Chart Detail","0021700226","508","203121","Darius Miller","1610612740","New Orleans Pelicans","4","9","21","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","163","194","1","1","20171117","DEN","NOP"
"Shot Chart Detail","0021700226","542","203121","Darius Miller","1610612740","New Orleans Pelicans","4","5","46","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","135","218","1","0","20171117","DEN","NOP"
"Shot Chart Detail","0021700248","170","203121","Darius Miller","1610612740","New Orleans Pelicans","1","0","1","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-231","17","1","1","20171120","NOP","OKC"
"Shot Chart Detail","0021700248","178","203121","Darius Miller","1610612740","New Orleans Pelicans","2","11","51","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","100","237","1","1","20171120","NOP","OKC"
"Shot Chart Detail","0021700248","200","203121","Darius Miller","1610612740","New Orleans Pelicans","2","10","0","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","33","252","1","0","20171120","NOP","OKC"
"Shot Chart Detail","0021700248","475","203121","Darius Miller","1610612740","New Orleans Pelicans","3","3","32","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","115","226","1","1","20171120","NOP","OKC"
"Shot Chart Detail","0021700248","545","203121","Darius Miller","1610612740","New Orleans Pelicans","4","11","0","Made Shot","Floating Jump shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.","11","11","111","1","1","20171120","NOP","OKC"
"Shot Chart Detail","0021700262","109","203121","Darius Miller","1610612740","New Orleans Pelicans","1","3","3","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-227","77","1","1","20171122","NOP","SAS"
"Shot Chart Detail","0021700262","114","203121","Darius Miller","1610612740","New Orleans Pelicans","1","2","36","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","22","223","32","1","1","20171122","NOP","SAS"
"Shot Chart Detail","0021700262","136","203121","Darius Miller","1610612740","New Orleans Pelicans","1","1","4","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","83","246","1","0","20171122","NOP","SAS"
"Shot Chart Detail","0021700262","206","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","48","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-198","148","1","1","20171122","NOP","SAS"
"Shot Chart Detail","0021700262","446","203121","Darius Miller","1610612740","New Orleans Pelicans","3","3","9","Made Shot","Jump Shot","3PT Field Goal","Left Corner 3","Left Side(L)","24+ ft.","23","-234","23","1","1","20171122","NOP","SAS"
"Shot Chart Detail","0021700262","478","203121","Darius Miller","1610612740","New Orleans Pelicans","3","1","30","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","27","96","260","1","0","20171122","NOP","SAS"
"Shot Chart Detail","0021700275","209","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","46","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","24","207","137","1","1","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","221","203121","Darius Miller","1610612740","New Orleans Pelicans","2","8","6","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-168","184","1","0","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","234","203121","Darius Miller","1610612740","New Orleans Pelicans","2","6","44","Made Shot","Running Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-194","151","1","1","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","248","203121","Darius Miller","1610612740","New Orleans Pelicans","2","6","13","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","16","253","1","1","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","267","203121","Darius Miller","1610612740","New Orleans Pelicans","2","4","49","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","24","-100","222","1","0","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","480","203121","Darius Miller","1610612740","New Orleans Pelicans","3","0","0","Missed Shot","Pullup Jump shot","3PT Field Goal","Backcourt","Back Court(BC)","Back Court Shot","67","124","659","1","0","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","497","203121","Darius Miller","1610612740","New Orleans Pelicans","4","11","29","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","117","225","1","0","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","538","203121","Darius Miller","1610612740","New Orleans Pelicans","4","8","27","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","26","-156","213","1","0","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","547","203121","Darius Miller","1610612740","New Orleans Pelicans","4","7","28","Missed Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-234","91","1","0","20171124","PHX","NOP"
"Shot Chart Detail","0021700275","589","203121","Darius Miller","1610612740","New Orleans Pelicans","4","4","27","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.","20","-165","121","1","0","20171124","PHX","NOP"
"Shot Chart Detail","0021700284","176","203121","Darius Miller","1610612740","New Orleans Pelicans","2","11","5","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","149","209","1","0","20171125","GSW","NOP"
"Shot Chart Detail","0021700284","228","203121","Darius Miller","1610612740","New Orleans Pelicans","2","7","37","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","136","222","1","1","20171125","GSW","NOP"
"Shot Chart Detail","0021700284","342","203121","Darius Miller","1610612740","New Orleans Pelicans","2","1","10","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","25","-76","242","1","1","20171125","GSW","NOP"
"Shot Chart Detail","0021700309","153","203121","Darius Miller","1610612740","New Orleans Pelicans","2","11","16","Missed Shot","Layup Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.","4","-40","10","1","0","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","165","203121","Darius Miller","1610612740","New Orleans Pelicans","2","9","56","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.","14","-148","18","1","0","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","411","203121","Darius Miller","1610612740","New Orleans Pelicans","3","3","20","Made Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","24","231","87","1","1","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","418","203121","Darius Miller","1610612740","New Orleans Pelicans","3","2","7","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","117","236","1","1","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","427","203121","Darius Miller","1610612740","New Orleans Pelicans","3","1","3","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","26","130","235","1","1","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","430","203121","Darius Miller","1610612740","New Orleans Pelicans","3","0","39","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.","25","199","155","1","0","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","463","203121","Darius Miller","1610612740","New Orleans Pelicans","4","10","21","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-210","143","1","0","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","508","203121","Darius Miller","1610612740","New Orleans Pelicans","4","6","34","Missed Shot","Pullup Jump shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.","21","134","168","1","0","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","524","203121","Darius Miller","1610612740","New Orleans Pelicans","4","5","26","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.","28","-67","279","1","0","20171129","NOP","MIN"
"Shot Chart Detail","0021700309","565","203121","Darius Miller","1610612740","New Orleans Pelicans","4","1","46","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.","25","-80","246","1","1","20171129","NOP","MIN"
"Shot Chart Detail","0021700325","177","203121","Darius Miller","1610612740","New Orleans Pelicans","2","9","56","Missed Shot","Jump Shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","23","237","37","1","0","20171201","UTA","NOP"
"Shot Chart Detail","0021700325","270","203121","Darius Miller","1610612740","New Orleans Pelicans","2","3","59","Made Shot","Step Back Jump shot","3PT Field Goal","Right Corner 3","Right Side(R)","24+ ft.","24","228","78","1","1","20171201","UTA","NOP"
